Generation,fitness,metabolic_error,amount_of_dna,nb_coding_rnas,nb_non_coding_rnas,nb_functional_genes,nb_non_functional_genes,nb_mut,nb_switch
611,2.36084e-42,0.0959959,5000,1,7.00079,1,0,0.0043335,0.0043335
612,2.41281e-42,0.0959746,5000,0.999939,7.00061,0.999939,0,0.0045166,0.0045166
613,2.46392e-42,0.0959503,5000,1,7.00024,1,0,0.0045166,0.0045166
614,2.511e-42,0.0959309,5000,0.999878,6.99982,0.999878,0,0.00512695,0.00512695
615,2.56956e-42,0.0959005,5000,1,6.99994,1,0,0.00512695,0.00512695
616,2.62571e-42,0.0958718,5000,1,6.99957,1,0,0.00543213,0.00543213
617,2.67949e-42,0.0958512,5000,1,6.9978,1,0,0.00390625,0.00390625
618,2.73277e-42,0.095831,5000,0.999939,6.99854,1,0,0.00512695,0.00512695
619,2.78488e-42,0.0958004,5000,1,6.99854,1,0,0.0055542,0.0055542
620,2.82752e-42,0.0957858,5000,0.999939,6.99988,0.999939,0,0.00476074,0.00476074
621,2.87199e-42,0.095764,5000,1,6.99933,1,0,0.00524902,0.00524902
622,2.92212e-42,0.0957479,5000,0.999939,6.99957,0.999939,0,0.00585938,0.00585938
623,2.96969e-42,0.0957302,5000,0.999939,6.99915,0.999939,0,0.00488281,0.00488281
624,3.01586e-42,0.0957206,5000,0.999756,7.00012,0.999756,0,0.00408936,0.00408936
625,3.06119e-42,0.0956899,5000,1,7.00012,1,0,0.00524902,0.00524902
626,3.10838e-42,0.0956755,5000,0.999939,6.99878,0.999939,0,0.00585938,0.00585938
627,3.15151e-42,0.095662,5000,0.999939,6.99884,0.999939,0,0.00457764,0.00457764
628,3.19995e-42,0.0956382,5000,1,6.99927,1,0,0.0045166,0.0045166
629,3.24373e-42,0.0956235,5000,1,6.99951,1,0,0.00524902,0.00524902
630,3.29528e-42,0.0956062,5000,1,6.99933,1,0,0.00531006,0.00531006
631,3.34115e-42,0.0955965,5000,0.999939,6.99927,0.999939,0,0.00494385,0.00494385
632,3.3906e-42,0.0955804,5000,1,6.99866,0.999939,6.10352e-05,0.00543213,0.00543213
633,3.43469e-42,0.0955714,5000,0.999878,6.99884,0.999878,0,0.00537109,0.00537109
634,3.47651e-42,0.0955562,5000,0.999939,6.99915,0.999939,0,0.00494385,0.00494385
635,3.5208e-42,0.0955407,5000,1,6.99927,1,0,0.00585938,0.00585938
636,3.56777e-42,0.0955314,5000,0.999939,7.00043,0.999939,0,0.00604248,0.00604248
637,3.60606e-42,0.0955235,5000,0.999878,7.00067,0.999878,0,0.00567627,0.00567627
638,3.65098e-42,0.0955116,5000,0.999878,7.00006,0.999878,0,0.00543213,0.00543213
639,3.69672e-42,0.0954935,5000,1,7.00012,1,0,0.00543213,0.00543213
640,3.74733e-42,0.0954827,5000,0.999939,6.99957,0.999939,0,0.00445557,0.00445557
641,3.79784e-42,0.0954693,5000,0.999939,6.99854,0.999939,0,0.00653076,0.00653076
642,3.84885e-42,0.0954592,5000,0.999878,6.99835,0.999878,0,0.00567627,0.00567627
643,3.90436e-42,0.095442,5000,1,6.99921,1,0,0.0057373,0.0057373
644,3.95844e-42,0.0954334,5000,0.999817,7.00012,0.999817,0,0.00445557,0.00445557
645,4.0074e-42,0.0954098,5000,1,7.00012,1,0,0.00408936,0.00408936
646,4.06088e-42,0.0953955,5000,1,7.00012,1,0,0.00537109,0.00537109
647,4.11125e-42,0.0953814,5000,1,7.00073,1,0,0.00415039,0.00415039
648,4.16634e-42,0.0953713,5000,0.999939,7.00146,0.999939,0,0.00488281,0.00488281
649,4.22329e-42,0.0953552,5000,0.999939,7.00208,0.999939,0,0.0043335,0.0043335
650,4.28078e-42,0.0953398,5000,0.999939,7.00201,0.999939,0,0.00427246,0.00427246
651,4.33619e-42,0.0953218,5000,1,7.00232,1,0,0.00494385,0.00494385
652,4.392e-42,0.0953075,5000,1,7.0025,1,0,0.00415039,0.00415039
653,4.44024e-42,0.0953011,5000,0.999878,7.00183,0.999878,0,0.0043335,0.0043335
654,4.49291e-42,0.0952837,5000,0.999939,7.00214,0.999939,0,0.0055542,0.0055542
655,4.54938e-42,0.0952698,5000,0.999939,7.0033,0.999939,0,0.00415039,0.00415039
656,4.60131e-42,0.0952552,5000,1,7.00342,0.999939,6.10352e-05,0.00457764,0.00457764
657,4.65845e-42,0.0952424,5000,0.999939,7.00342,1,0,0.00585938,0.00585938
658,4.71175e-42,0.0952297,5000,0.999939,7.00232,0.999939,0,0.00531006,0.00531006
659,4.7631e-42,0.095211,5000,1,7.0025,1.00006,0,0.00482178,0.00482178
660,4.81478e-42,0.095201,5000,0.999939,7.00275,0.999939,0,0.00567627,0.00567627
661,4.87044e-42,0.0951836,5000,1,7.00244,1,0,0.00567627,0.00567627
662,4.91396e-42,0.0951799,5000,0.999878,7.00323,0.999878,0,0.00610352,0.00610352
663,4.9596e-42,0.095162,5000,1,7.00317,1,0,0.00488281,0.00488281
664,4.99713e-42,0.0951571,5000,0.999939,7.00336,0.999939,0,0.0043335,0.0043335
665,5.0352e-42,0.0951511,5000,0.999878,7.00287,0.999878,0,0.00506592,0.00506592
666,5.07619e-42,0.095139,5000,1,7.00232,1,0,0.00524902,0.00524902
667,5.11374e-42,0.0951327,5000,0.999939,7.00348,0.999939,0,0.00500488,0.00500488
668,5.1563e-42,0.0951175,5000,1,7.00427,1,0,0.00506592,0.00506592
669,5.20705e-42,0.0951086,5000,0.999939,7.00452,0.999939,0,0.00531006,0.00531006
670,5.24503e-42,0.0951014,5000,0.999939,7.00427,0.999939,0,0.00482178,0.00482178
671,5.28641e-42,0.095094,5000,0.999939,7.00299,0.999939,0,0.00518799,0.00518799
672,5.32529e-42,0.0950898,5000,0.999878,7.0036,0.999878,0,0.00549316,0.00549316
673,5.35818e-42,0.0950766,5000,0.999939,7.00372,0.999939,0,0.00408936,0.00408936
674,5.39817e-42,0.0950647,5000,1,7.00391,1,0,0.00506592,0.00506592
675,5.43746e-42,0.0950565,5000,1,7.00415,1.00006,0,0.00537109,0.00537109
676,5.47798e-42,0.0950487,5000,1,7.00525,1,0,0.00408936,0.00408936
677,5.52146e-42,0.0950441,5000,1,7.0047,1,0,0.00421143,0.00421143
678,5.57041e-42,0.095032,5000,1,7.00562,1,0,0.00488281,0.00488281
679,5.61477e-42,0.0950242,5000,1,7.00549,1,0,0.00524902,0.00524902
680,5.66829e-42,0.0950186,5000,1,7.00598,1,0,0.00488281,0.00488281
681,5.71782e-42,0.0950147,5000,0.999878,7.00659,0.999878,0,0.00421143,0.00421143
682,5.79002e-42,0.0950056,5000,0.999817,7.008,0.999817,0,0.00585938,0.00585938
683,5.85179e-42,0.0949854,5000,1,7.0094,1,0,0.00469971,0.00469971
684,5.92134e-42,0.0949777,5000,1,7.01044,1,0,0.00457764,0.00457764
685,6.00284e-42,0.0949661,5000,0.999939,7.01001,0.999939,0,0.00543213,0.00543213
686,6.0899e-42,0.0949554,5000,0.999939,7.01074,0.999939,0,0.00592041,0.00592041
687,6.17716e-42,0.0949398,5000,1,7.01044,1,0,0.00518799,0.00518799
688,6.27278e-42,0.0949241,5000,1,7.01111,1,0,0.00518799,0.00518799
689,6.36068e-42,0.0949163,5000,1,7.0127,0.999939,6.10352e-05,0.00488281,0.00488281
690,6.44556e-42,0.0949,5000,1,7.01166,1,0,0.00549316,0.00549316
691,6.54237e-42,0.0948871,5000,1,7.01306,1,0,0.00512695,0.00512695
692,6.64032e-42,0.0948771,5000,0.999939,7.0141,0.999939,0,0.00549316,0.00549316
693,6.73967e-42,0.0948611,5000,1,7.01398,1.00006,0,0.0045166,0.0045166
694,6.85662e-42,0.0948492,5000,0.999939,7.01544,0.999939,0,0.00402832,0.00402832
695,6.95351e-42,0.0948361,5000,1,7.01489,1,0,0.00500488,0.00500488
696,7.07886e-42,0.094828,5000,0.999939,7.01453,1,0,0.00543213,0.00543213
697,7.19545e-42,0.0948058,5000,0.999939,7.01392,0.999939,0,0.00494385,0.00494385
698,7.31095e-42,0.0947899,5000,0.999939,7.01434,0.999939,0,0.00531006,0.00531006
699,7.42189e-42,0.0947804,5000,0.999878,7.01532,0.999939,0,0.0055542,0.0055542
700,7.54375e-42,0.0947567,5000,1,7.01666,1,0,0.00518799,0.00518799
701,7.66748e-42,0.0947498,5000,0.999878,7.01581,0.999878,0,0.00537109,0.00537109
702,7.78735e-42,0.0947291,5000,0.999939,7.0152,0.999939,0,0.00494385,0.00494385
703,7.92008e-42,0.0947119,5000,1,7.01495,1,0,0.00482178,0.00482178
704,8.04009e-42,0.0946952,5000,1,7.01447,1,0,0.0045166,0.0045166
705,8.1756e-42,0.0946847,5000,0.999878,7.01538,0.999878,0,0.00506592,0.00506592
706,8.31871e-42,0.0946597,5000,1,7.01489,1,0,0.00543213,0.00543213
707,8.47544e-42,0.0946448,5000,0.999939,7.0152,0.999939,0,0.00469971,0.00469971
708,8.61044e-42,0.0946238,5000,1,7.01233,1,0,0.00469971,0.00469971
709,8.75513e-42,0.0946064,5000,1,7.01331,1,0,0.00531006,0.00531006
710,8.88229e-42,0.0945946,5000,0.999939,7.01263,0.999939,0,0.00457764,0.00457764
711,9.02595e-42,0.0945772,5000,0.999939,7.01282,0.999939,0,0.00476074,0.00476074
712,9.15539e-42,0.0945588,5000,1,7.0127,1,0,0.00415039,0.00415039
713,9.26475e-42,0.094562,5000,0.999878,7.01245,0.999878,0,0.00488281,0.00488281
714,9.36905e-42,0.0945382,5000,1,7.01324,1,0,0.00543213,0.00543213
715,9.47751e-42,0.0945223,5000,1,7.01343,1,0,0.00421143,0.00421143
716,9.57519e-42,0.0945105,5000,1,7.01501,1,0,0.00512695,0.00512695
717,9.67593e-42,0.0945026,5000,0.999939,7.01593,0.999939,0,0.00512695,0.00512695
718,9.7834e-42,0.094491,5000,0.999939,7.01764,0.999939,0,0.00531006,0.00531006
719,9.8678e-42,0.0944869,5000,0.999878,7.01959,0.999878,0,0.00488281,0.00488281
720,9.96792e-42,0.0944712,5000,0.999939,7.01898,0.999939,0,0.00543213,0.00543213
721,1.007e-41,0.0944573,5000,1,7.01917,1,0,0.00506592,0.00506592
722,1.01808e-41,0.0944488,5000,0.999939,7.01874,0.999939,0,0.00506592,0.00506592
723,1.02795e-41,0.0944351,5000,1,7.01776,1,0,0.00512695,0.00512695
724,1.03635e-41,0.0944332,5000,1,7.01855,1,0,0.00402832,0.00402832
725,1.04628e-41,0.0944164,5000,1,7.01929,1,0,0.00506592,0.00506592
726,1.05576e-41,0.0944078,5000,1,7.02087,1,0,0.00408936,0.00408936
727,1.06626e-41,0.0944032,5000,0.999939,7.021,0.999939,0,0.00561523,0.00561523
728,1.07575e-41,0.0943934,5000,0.999878,7.01935,0.999878,0,0.00518799,0.00518799
729,1.08242e-41,0.0943892,5000,0.999878,7.0191,0.999878,0,0.00512695,0.00512695
730,1.09112e-41,0.0943709,5000,1,7.02069,1,0,0.00463867,0.00463867
731,1.10065e-41,0.0943614,5000,1,7.02045,1,0,0.00463867,0.00463867
732,1.11038e-41,0.0943554,5000,0.999939,7.02124,0.999939,0,0.00518799,0.00518799
733,1.11755e-41,0.0943484,5000,0.999939,7.02258,0.999939,0,0.0045166,0.0045166
734,1.12632e-41,0.0943363,5000,1,7.02173,1,0,0.00402832,0.00402832
735,1.1343e-41,0.0943356,5000,0.999878,7.02155,0.999878,0,0.00524902,0.00524902
736,1.14339e-41,0.094327,5000,0.999939,7.02155,0.999878,6.10352e-05,0.00579834,0.00579834
737,1.15116e-41,0.0943125,5000,1,7.021,1.00006,0,0.00476074,0.00476074
738,1.15863e-41,0.0943088,5000,1,7.01953,1.00006,0,0.00427246,0.00427246
739,1.16622e-41,0.0943017,5000,0.999939,7.01837,0.999939,0,0.00408936,0.00408936
740,1.17349e-41,0.0942913,5000,1,7.01654,1,0,0.0057373,0.0057373
741,1.1813e-41,0.0942874,5000,0.999939,7.01727,0.999939,0,0.00561523,0.00561523
742,1.19014e-41,0.0942834,5000,0.999939,7.01691,0.999939,0,0.00683594,0.00683594
743,1.19845e-41,0.0942676,5000,1,7.01666,1,0,0.00488281,0.00488281
744,1.2066e-41,0.0942598,5000,1,7.0174,1,0,0.00463867,0.00463867
745,1.21555e-41,0.0942604,5000,0.999939,7.01807,0.999878,6.10352e-05,0.00579834,0.00579834
746,1.22307e-41,0.0942546,5000,0.999878,7.01929,0.999878,0,0.00506592,0.00506592
747,1.2311e-41,0.0942365,5000,1,7.01947,1,0,0.00518799,0.00518799
748,1.23761e-41,0.0942434,5000,0.999817,7.01862,0.999817,0,0.00427246,0.00427246
749,1.24449e-41,0.0942264,5000,1,7.01794,1,0,0.00390625,0.00390625
750,1.25069e-41,0.0942179,5000,1,7.01819,1,0,0.00567627,0.00567627
751,1.25716e-41,0.09422,5000,0.999939,7.01837,0.999939,0,0.00476074,0.00476074
752,1.26503e-41,0.0942043,5000,1,7.0188,1,0,0.00537109,0.00537109
753,1.27318e-41,0.0942011,5000,0.999939,7.01862,1,0,0.0055542,0.0055542
754,1.282e-41,0.0941974,5000,0.999939,7.01843,0.999939,0,0.00488281,0.00488281
755,1.28995e-41,0.094184,5000,0.999939,7.01819,0.999939,0,0.00427246,0.00427246
756,1.29684e-41,0.0941845,5000,0.999817,7.01929,0.999817,0,0.00415039,0.00415039
757,1.3052e-41,0.0941671,5000,1,7.02173,1,0,0.00463867,0.00463867
758,1.31242e-41,0.0941628,5000,1,7.02271,1,0,0.00543213,0.00543213
759,1.31929e-41,0.0941561,5000,0.999939,7.0235,0.999939,0,0.00488281,0.00488281
760,1.32623e-41,0.0941471,5000,1,7.02203,1,0,0.00500488,0.00500488
761,1.3345e-41,0.0941417,5000,0.999939,7.02277,0.999939,0,0.00494385,0.00494385
762,1.34049e-41,0.0941341,5000,1,7.02173,1,0,0.00445557,0.00445557
763,1.34624e-41,0.094127,5000,1,7.02087,1,0,0.00469971,0.00469971
764,1.35255e-41,0.094129,5000,0.999878,7.01971,0.999878,0,0.00549316,0.00549316
765,1.35925e-41,0.0941192,5000,0.999939,7.01984,0.999939,0,0.00567627,0.00567627
766,1.36529e-41,0.0941089,5000,1,7.01978,1,0,0.00512695,0.00512695
767,1.3709e-41,0.0941092,5000,0.999939,7.02014,0.999939,0,0.00482178,0.00482178
768,1.37826e-41,0.0941001,5000,0.999939,7.02039,0.999939,0,0.0055542,0.0055542
769,1.38554e-41,0.0940907,5000,1,7.02032,1,0,0.00543213,0.00543213
770,1.39065e-41,0.0940963,5000,0.999817,7.01886,0.999817,0,0.00482178,0.00482178
771,1.3959e-41,0.0940878,5000,0.999878,7.01776,0.999878,0,0.00500488,0.00500488
772,1.40062e-41,0.0940764,5000,1,7.01782,1,0,0.00408936,0.00408936
773,1.40454e-41,0.0940797,5000,0.999878,7.01733,0.999878,0,0.00567627,0.00567627
774,1.40819e-41,0.0940727,5000,1,7.01703,0.999939,6.10352e-05,0.00445557,0.00445557
775,1.41181e-41,0.0940657,5000,1,7.01758,1,0,0.00494385,0.00494385
776,1.41506e-41,0.0940626,5000,1,7.01782,1,0,0.00488281,0.00488281
777,1.41722e-41,0.094071,5000,0.999817,7.01727,0.999817,0,0.00494385,0.00494385
778,1.42013e-41,0.0940603,5000,0.999939,7.01801,0.999939,0,0.0055542,0.0055542
779,1.4219e-41,0.0940586,5000,0.999939,7.0166,0.999939,0,0.00488281,0.00488281
780,1.4241e-41,0.094053,5000,1,7.01477,1,0,0.00518799,0.00518799
781,1.42504e-41,0.0940556,5000,1,7.01447,0.999939,6.10352e-05,0.00506592,0.00506592
782,1.42554e-41,0.0940516,5000,1,7.01294,1,0,0.00427246,0.00427246
783,1.4257e-41,0.0940536,5000,1,7.01453,1,0,0.00482178,0.00482178
784,1.42608e-41,0.0940545,5000,1,7.01434,1,0,0.00524902,0.00524902
785,1.42624e-41,0.0940545,5000,0.999939,7.01288,0.999939,0,0.00439453,0.00439453
786,1.42624e-41,0.094052,5000,1,7.01349,1,0,0.00439453,0.00439453
787,1.4262e-41,0.0940513,5000,1,7.01367,1,0,0.00512695,0.00512695
788,1.42607e-41,0.0940581,5000,0.999878,7.01337,0.999878,0,0.00628662,0.00628662
789,1.42611e-41,0.0940556,5000,0.999939,7.01208,0.999939,0,0.00439453,0.00439453
790,1.42603e-41,0.0940583,5000,0.999939,7.01184,0.999939,0,0.00476074,0.00476074
791,1.42633e-41,0.0940509,5000,1,7.01086,1,0,0.00469971,0.00469971
792,1.42589e-41,0.0940638,5000,0.999817,7.01062,0.999817,0,0.00543213,0.00543213
793,1.42623e-41,0.0940545,5000,0.999939,7.01227,0.999939,0,0.00488281,0.00488281
794,1.42633e-41,0.0940509,5000,1,7.0116,1,0,0.00482178,0.00482178
795,1.42616e-41,0.094058,5000,0.999878,7.0141,0.999878,0,0.00469971,0.00469971
796,1.42624e-41,0.0940545,5000,0.999939,7.0163,0.999939,0,0.00543213,0.00543213
797,1.42607e-41,0.0940616,5000,0.999817,7.01611,0.999817,0,0.00524902,0.00524902
798,1.42577e-41,0.0940723,5000,0.999695,7.01648,0.999695,0,0.00598145,0.00598145
799,1.4262e-41,0.0940545,5000,1,7.01752,0.999939,6.10352e-05,0.00445557,0.00445557
800,1.4262e-41,0.0940545,5000,0.999939,7.01886,0.999939,0,0.00567627,0.00567627
801,1.42616e-41,0.094058,5000,0.999939,7.01868,0.999939,0,0.00537109,0.00537109
802,1.42598e-41,0.0940619,5000,0.999817,7.02063,0.999817,0,0.0055542,0.0055542
803,1.42624e-41,0.0940545,5000,0.999939,7.02124,0.999939,0,0.00463867,0.00463867
804,1.42633e-41,0.0940509,5000,1,7.01874,1,0,0.0055542,0.0055542
805,1.42616e-41,0.0940549,5000,0.999939,7.0188,0.999939,0,0.00634766,0.00634766
806,1.42616e-41,0.094058,5000,1,7.01929,0.999939,6.10352e-05,0.00537109,0.00537109
807,1.42633e-41,0.0940509,5000,1,7.01959,1,0,0.00531006,0.00531006
808,1.42633e-41,0.0940509,5000,1,7.01892,1,0,0.00463867,0.00463867
809,1.42629e-41,0.0940509,5000,1,7.021,1,0,0.00463867,0.00463867
810,1.42633e-41,0.0940509,5000,1,7.01849,1,0,0.00488281,0.00488281
811,1.42616e-41,0.094058,5000,0.999878,7.01886,0.999878,0,0.00494385,0.00494385
812,1.42607e-41,0.0940616,5000,0.999817,7.01636,0.999817,0,0.00500488,0.00500488
813,1.42624e-41,0.0940545,5000,0.999939,7.01642,0.999939,0,0.00518799,0.00518799
814,1.42616e-41,0.094058,5000,0.999878,7.01843,0.999878,0,0.00494385,0.00494385
815,1.42633e-41,0.0940509,5000,1,7.01575,1,0,0.00439453,0.00439453
816,1.42633e-41,0.0940509,5000,1,7.0163,1,0,0.00445557,0.00445557
817,1.42616e-41,0.0940556,5000,0.999939,7.01526,0.999939,0,0.00604248,0.00604248
818,1.42624e-41,0.0940545,5000,0.999939,7.0141,0.999939,0,0.00537109,0.00537109
819,1.42607e-41,0.0940616,5000,0.999817,7.0119,0.999817,0,0.0055542,0.0055542
820,1.42603e-41,0.0940592,5000,0.999878,7.01294,0.999878,0,0.00402832,0.00402832
821,1.42603e-41,0.0940557,5000,0.999939,7.01373,0.999939,0,0.00524902,0.00524902
822,1.42611e-41,0.0940581,5000,0.999939,7.01367,0.999878,6.10352e-05,0.00469971,0.00469971
823,1.42583e-41,0.0940616,5000,0.999878,7.01276,0.999939,0,0.00537109,0.00537109
824,1.42633e-41,0.0940509,5000,1,7.0105,1,0,0.00616455,0.00616455
825,1.42621e-41,0.0940544,5000,1,7.00977,1,0,0.00469971,0.00469971
826,1.42629e-41,0.0940509,5000,1,7.00928,1,0,0.00445557,0.00445557
827,1.42623e-41,0.0940545,5000,0.999939,7.00946,0.999939,0,0.00537109,0.00537109
828,1.42615e-41,0.0940556,5000,0.999939,7.00903,0.999939,0,0.00469971,0.00469971
829,1.42623e-41,0.0940545,5000,0.999939,7.01025,0.999939,0,0.00439453,0.00439453
830,1.42606e-41,0.0940614,5000,0.999939,7.01221,0.999939,0,0.00531006,0.00531006
831,1.42606e-41,0.0940591,5000,0.999878,7.01459,0.999878,0,0.00415039,0.00415039
832,1.42615e-41,0.0940579,5000,0.999939,7.01611,0.999939,0,0.00512695,0.00512695
833,1.42611e-41,0.0940556,5000,0.999939,7.01581,0.999939,0,0.00537109,0.00537109
834,1.42611e-41,0.0940579,5000,0.999939,7.01514,0.999939,0,0.00512695,0.00512695
835,1.42612e-41,0.0940546,5000,0.999939,7.01239,0.999939,0,0.00439453,0.00439453
836,1.42629e-41,0.0940509,5000,1,7.01331,1,0,0.00524902,0.00524902
837,1.42607e-41,0.0940591,5000,0.999878,7.01312,0.999878,0,0.00592041,0.00592041
838,1.42607e-41,0.0940613,5000,0.999939,7.01367,0.999939,0,0.00531006,0.00531006
839,1.42624e-41,0.0940545,5000,0.999939,7.01398,0.999939,0,0.00585938,0.00585938
840,1.42624e-41,0.094052,5000,1,7.01221,1,0,0.0057373,0.0057373
841,1.42605e-41,0.0940607,5000,0.999878,7.01172,0.999878,0,0.00549316,0.00549316
842,1.42624e-41,0.0940545,5000,0.999939,7.01233,0.999939,0,0.00463867,0.00463867
843,1.42616e-41,0.094058,5000,0.999878,7.01111,0.999878,0,0.00445557,0.00445557
844,1.42624e-41,0.094052,5000,1,7.01257,1,0,0.00494385,0.00494385
845,1.42616e-41,0.0940556,5000,0.999939,7.01385,0.999939,0,0.00494385,0.00494385
846,1.42633e-41,0.0940509,5000,1,7.01373,1,0,0.00494385,0.00494385
847,1.4262e-41,0.0940544,5000,1,7.0119,1,0,0.00378418,0.00378418
848,1.42629e-41,0.0940509,5000,1,7.01172,1,0,0.00524902,0.00524902
849,1.42624e-41,0.094052,5000,1,7.01276,1,0,0.00396729,0.00396729
850,1.42624e-41,0.0940545,5000,0.999939,7.01276,0.999939,0,0.00482178,0.00482178
851,1.42624e-41,0.094052,5000,1,7.01105,1,0,0.00512695,0.00512695
852,1.42633e-41,0.0940509,5000,1,7.01099,1,0,0.00482178,0.00482178
853,1.42633e-41,0.0940509,5000,1,7.01282,1,0,0.00500488,0.00500488
854,1.42633e-41,0.0940509,5000,1,7.01215,1,0,0.00427246,0.00427246
855,1.42624e-41,0.0940545,5000,0.999939,7.01312,0.999939,0,0.00500488,0.00500488
856,1.42624e-41,0.0940545,5000,0.999939,7.01215,0.999939,0,0.00537109,0.00537109
857,1.42627e-41,0.094051,5000,1,7.01111,1.00006,0,0.0057373,0.0057373
858,1.42616e-41,0.0940556,5000,0.999939,7.01044,0.999939,0,0.00537109,0.00537109
859,1.42607e-41,0.0940567,5000,0.999939,7.01294,0.999939,0,0.00457764,0.00457764
860,1.42624e-41,0.0940543,5000,1,7.01257,1,0,0.00488281,0.00488281
861,1.42607e-41,0.0940591,5000,0.999878,7.01343,0.999878,0,0.0057373,0.0057373
862,1.42624e-41,0.0940545,5000,0.999939,7.01184,0.999939,0,0.0057373,0.0057373
863,1.42598e-41,0.094057,5000,0.999939,7.01147,0.999939,0,0.00549316,0.00549316
864,1.42607e-41,0.0940559,5000,0.999939,7.0116,0.999939,0,0.00518799,0.00518799
865,1.42624e-41,0.0940521,5000,1,7.00989,1,0,0.00463867,0.00463867
866,1.42616e-41,0.094058,5000,0.999878,7.01117,0.999878,0,0.00372314,0.00372314
867,1.42589e-41,0.0940605,5000,0.999939,7.01099,0.999939,0,0.00604248,0.00604248
868,1.42633e-41,0.0940509,5000,1,7.01105,1,0,0.00518799,0.00518799
869,1.42624e-41,0.0940545,5000,0.999939,7.00989,0.999939,0,0.00488281,0.00488281
870,1.42607e-41,0.0940591,5000,0.999878,7.00903,0.999878,0,0.00463867,0.00463867
871,1.42633e-41,0.0940509,5000,1,7.00745,1,0,0.00488281,0.00488281
872,1.42633e-41,0.0940509,5000,1,7.00885,1,0,0.00543213,0.00543213
873,1.42607e-41,0.0940607,5000,0.999878,7.00885,0.999878,0,0.00531006,0.00531006
874,1.42633e-41,0.0940509,5000,1,7.01056,1,0,0.00549316,0.00549316
875,1.42633e-41,0.0940509,5000,1,7.01074,1,0,0.00500488,0.00500488
876,1.42607e-41,0.0940597,5000,0.999878,7.0108,0.999878,0,0.00512695,0.00512695
877,1.42605e-41,0.0940584,5000,0.999939,7.00946,0.999939,0,0.00689697,0.00689697
878,1.42623e-41,0.0940545,5000,0.999939,7.00897,0.999939,0,0.00415039,0.00415039
879,1.42623e-41,0.0940545,5000,0.999939,7.00861,0.999939,0,0.00408936,0.00408936
880,1.42615e-41,0.0940556,5000,0.999939,7.01025,0.999939,0,0.00531006,0.00531006
881,1.42631e-41,0.0940509,5000,1,7.00848,1,0,0.00524902,0.00524902
882,1.42631e-41,0.0940509,5000,1,7.00952,1,0,0.00518799,0.00518799
883,1.4262e-41,0.0940545,5000,0.999939,7.00659,0.999939,0,0.00579834,0.00579834
884,1.42611e-41,0.0940556,5000,0.999939,7.00696,0.999939,0,0.00482178,0.00482178
885,1.42624e-41,0.0940545,5000,0.999939,7.00598,0.999939,0,0.00488281,0.00488281
886,1.42624e-41,0.0940545,5000,0.999939,7.00702,0.999939,0,0.00512695,0.00512695
887,1.42624e-41,0.0940545,5000,0.999939,7.00867,0.999939,0,0.00488281,0.00488281
888,1.42624e-41,0.0940545,5000,0.999939,7.00964,0.999939,0,0.00506592,0.00506592
889,1.42598e-41,0.094063,5000,0.999817,7.01038,0.999817,0,0.00512695,0.00512695
890,1.42607e-41,0.0940616,5000,0.999817,7.00977,0.999817,0,0.00408936,0.00408936
891,1.42633e-41,0.0940509,5000,1,7.00854,1,0,0.00494385,0.00494385
892,1.42616e-41,0.0940531,5000,1,7.00677,1,0,0.00604248,0.00604248
893,1.42616e-41,0.0940555,5000,1,7.00653,1,0,0.00512695,0.00512695
894,1.42607e-41,0.0940616,5000,0.999939,7.00787,0.999878,6.10352e-05,0.00512695,0.00512695
895,1.42633e-41,0.0940509,5000,1,7.00629,1,0,0.00463867,0.00463867
896,1.42618e-41,0.0940545,5000,0.999939,7.00647,0.999939,0,0.00457764,0.00457764
897,1.42604e-41,0.0940583,5000,1,7.00574,0.999939,6.10352e-05,0.00531006,0.00531006
898,1.42622e-41,0.0940545,5000,0.999939,7.00519,0.999939,0,0.0045166,0.0045166
899,1.42607e-41,0.0940583,5000,0.999939,7.0072,0.999939,0,0.00518799,0.00518799
900,1.42615e-41,0.0940534,5000,1,7.00842,1.00006,0,0.00500488,0.00500488
901,1.42633e-41,0.0940509,5000,1,7.00714,1,0,0.00421143,0.00421143
902,1.42624e-41,0.094052,5000,1,7.00702,1,0,0.00469971,0.00469971
903,1.42607e-41,0.094059,5000,0.999939,7.00726,0.999939,0,0.00457764,0.00457764
904,1.4262e-41,0.0940544,5000,1,7.00696,1,0,0.0045166,0.0045166
905,1.42624e-41,0.094052,5000,1,7.00659,1,0,0.00488281,0.00488281
906,1.42624e-41,0.0940545,5000,1,7.00513,1,0,0.00567627,0.00567627
907,1.42616e-41,0.094058,5000,0.999878,7.00726,0.999878,0,0.0055542,0.0055542
908,1.42633e-41,0.0940509,5000,1,7.00641,1,0,0.00518799,0.00518799
909,1.42633e-41,0.0940509,5000,1,7.00299,1,0,0.00512695,0.00512695
910,1.42633e-41,0.0940509,5000,1,7.00293,1,0,0.00463867,0.00463867
911,1.42624e-41,0.0940545,5000,0.999939,7.00604,0.999939,0,0.00512695,0.00512695
912,1.42624e-41,0.0940545,5000,0.999939,7.00787,0.999939,0,0.00494385,0.00494385
913,1.42607e-41,0.0940567,5000,0.999939,7.00836,0.999939,0,0.00537109,0.00537109
914,1.42633e-41,0.0940509,5000,1,7.00836,1,0,0.00500488,0.00500488
915,1.42624e-41,0.0940545,5000,0.999939,7.00958,0.999939,0,0.00457764,0.00457764
916,1.42633e-41,0.0940509,5000,1,7.00787,1,0,0.00439453,0.00439453
