Generation,fitness,metabolic_error,amount_of_dna,nb_coding_rnas,nb_non_coding_rnas,nb_functional_genes,nb_non_functional_genes,nb_mut,nb_switch
1,2.05283e-62,0.144364,5000,0.94281,7.07104,0.940063,0.00427246,5.04736,5.04736
2,1.57715e-61,0.144099,5000,0.943726,7.09314,0.942749,0.003479,4.99707,4.99707
3,5.93361e-61,0.143481,5000,0.940491,7.12885,0.939148,0.00482178,4.98865,4.98865
4,2.2425e-60,0.142295,5000,0.946716,7.16583,0.94696,0.00390625,4.97546,4.97546
5,1.49969e-59,0.140861,5000,0.949768,7.19659,0.950073,0.00427246,4.97473,4.97473
6,8.8333e-54,0.139457,5000,0.951599,7.22485,0.952576,0.00366211,5.03345,5.03345
7,7.50825e-53,0.138136,5000,0.957886,7.26178,0.960815,0.00341797,4.97284,4.97284
8,3.0475e-52,0.137162,5000,0.958313,7.30591,0.964417,0.00292969,4.99988,4.99988
9,2.90936e-48,0.136358,5000,0.958557,7.32404,0.965271,0.00323486,5.03046,5.03046
10,2.61792e-47,0.135445,5000,0.956909,7.35132,0.96637,0.00421143,5.00323,5.00323
11,6.69013e-47,0.134253,5000,0.958679,7.37189,0.969604,0.00299072,4.98059,4.98059
12,1.74523e-46,0.132677,5000,0.959595,7.39624,0.97168,0.00292969,5.02045,5.02045
13,3.81039e-46,0.130856,5000,0.961548,7.41498,0.973145,0.00366211,5.00989,5.00989
14,7.38805e-46,0.128699,5000,0.9599,7.4184,0.968811,0.00317383,5.02942,5.02942
15,1.48342e-45,0.126447,5000,0.959351,7.43671,0.965759,0.00341797,5.00323,5.00323
16,2.83888e-45,0.123859,5000,0.960266,7.46368,0.966187,0.00366211,4.98987,4.98987
17,4.94187e-45,0.121179,5000,0.959717,7.49542,0.964111,0.00378418,5.02661,5.02661
18,7.9931e-45,0.118289,5000,0.960876,7.53192,0.962769,0.00378418,4.99835,4.99835
19,1.22756e-44,0.115346,5000,0.96344,7.58832,0.963623,0.00537109,4.99347,4.99347
20,2.11158e-44,0.112617,5000,0.964111,7.64124,0.962891,0.00469971,5.00513,5.00513
21,3.58428e-44,0.110003,5000,0.967285,7.69781,0.965332,0.00524902,4.99677,4.99677
22,5.09864e-44,0.107738,5000,0.968872,7.76569,0.965149,0.0057373,4.99335,4.99335
23,4.24267e-40,0.10608,5000,0.965332,7.82062,0.962463,0.00585938,4.99146,4.99146
24,3.63016e-39,0.104258,5000,0.977661,7.84485,0.974182,0.0067749,4.99261,4.99261
25,9.77646e-39,0.103501,5000,0.978516,7.87842,0.975342,0.00714111,5.01923,5.01923
26,1.92632e-38,0.102806,5000,0.988403,7.90753,0.986145,0.00592041,5.00775,5.00775
27,3.37898e-38,0.102337,5000,0.998901,7.92426,0.994995,0.00714111,4.96265,4.96265
28,5.48871e-37,0.10205,5000,1.00775,7.96539,1.00433,0.00701904,4.96631,4.96631
29,4.37903e-36,0.101932,5000,1.01532,7.97784,1.01105,0.0067749,4.97485,4.97485
30,1.27185e-35,0.101564,5000,1.03058,7.99585,1.02673,0.00640869,4.98834,4.98834
31,3.67564e-35,0.101242,5000,1.047,8.01379,1.04309,0.0065918,5.00934,5.00934
32,1.18277e-34,0.100808,5000,1.06525,8.01624,1.0614,0.00665283,4.97235,4.97235
33,2.4411e-34,0.100629,5000,1.07941,8.03662,1.07538,0.00695801,4.97797,4.97797
34,5.13741e-34,0.100167,5000,1.09918,8.05103,1.09583,0.00671387,5.01904,5.01904
35,9.69035e-34,0.0995514,5000,1.12433,8.08405,1.12067,0.00665283,5.0014,5.0014
36,1.68272e-33,0.0988111,5000,1.15552,8.10059,1.151,0.00744629,4.98608,4.98608
37,4.90086e-33,0.0982723,5000,1.18176,8.12518,1.17615,0.00756836,4.98993,4.98993
38,2.58182e-32,0.0973115,5000,1.21924,8.12256,1.21509,0.00604248,4.99573,4.99573
39,4.92922e-32,0.0965692,5000,1.25787,8.12964,1.25238,0.00726318,5.00665,5.00665
40,1.02605e-31,0.0955934,5000,1.29944,8.12134,1.29395,0.00762939,5.00305,5.00305
41,1.71252e-31,0.0947083,5000,1.33478,8.15381,1.32922,0.00769043,4.97308,4.97308
42,2.49178e-31,0.0937163,5000,1.37451,8.19989,1.36993,0.0065918,5.01544,5.01544
43,3.58459e-31,0.0927976,5000,1.40802,8.23346,1.40259,0.00787354,4.98804,4.98804
44,5.34885e-31,0.0917428,5000,1.44391,8.30493,1.43811,0.00775146,4.98938,4.98938
45,9.0522e-31,0.0907188,5000,1.47638,8.3454,1.46973,0.00909424,5.00562,5.00562
46,1.56062e-30,0.0899105,5000,1.50531,8.41101,1.49786,0.00976562,5.00195,5.00195
47,2.98371e-30,0.0888415,5000,1.53516,8.46185,1.52734,0.00982666,4.98767,4.98767
48,7.18594e-30,0.0878498,5000,1.56525,8.48505,1.55713,0.0101929,4.99329,4.99329
49,1.31396e-29,0.086896,5000,1.591,8.53113,1.58374,0.00854492,5.01184,5.01184
50,2.63186e-29,0.0858631,5000,1.61969,8.57709,1.61292,0.00872803,5.00067,5.00067
51,4.09901e-29,0.085024,5000,1.64606,8.62665,1.63898,0.00854492,4.99811,4.99811
52,6.2942e-29,0.0841879,5000,1.67126,8.64929,1.66321,0.00946045,5.01282,5.01282
53,8.97773e-29,0.0832602,5000,1.69934,8.67035,1.69257,0.00860596,5.01453,5.01453
54,1.25023e-28,0.0820462,5000,1.73145,8.67194,1.72375,0.0090332,4.98578,4.98578
55,1.63535e-28,0.0812665,5000,1.75989,8.7077,1.75177,0.00915527,5.01123,5.01123
56,2.22692e-28,0.0803189,5000,1.78723,8.75201,1.77777,0.010437,5.00903,5.00903
57,3.04317e-28,0.0795974,5000,1.81152,8.77618,1.80188,0.010437,4.99347,4.99347
58,4.18064e-28,0.0788287,5000,1.836,8.81311,1.82715,0.0098877,5.00922,5.00922
59,6.12213e-28,0.0779307,5000,1.86102,8.8407,1.85321,0.00878906,5.00848,5.00848
60,8.34281e-28,0.0771926,5000,1.88379,8.87329,1.87476,0.0106201,4.97943,4.97943
61,1.13223e-27,0.0764411,5000,1.90631,8.90656,1.8974,0.00939941,4.98346,4.98346
62,1.12866e-26,0.07577,5000,1.92505,8.94794,1.91718,0.00848389,4.99963,4.99963
63,8.65218e-26,0.0750299,5000,1.953,8.97125,1.94354,0.010376,4.99097,4.99097
64,2.40058e-25,0.0744867,5000,1.96753,8.99158,1.95996,0.00878906,5.0108,5.0108
65,1.50416e-23,0.0737659,5000,1.98853,9.00031,1.98029,0.00933838,4.98822,4.98822
66,8.80067e-23,0.0732496,5000,2.00549,8.97668,1.99677,0.00982666,4.99689,4.99689
67,2.62564e-22,0.0726256,5000,2.01801,8.94934,2.00861,0.0103149,4.97876,4.97876
68,6.40533e-22,0.072034,5000,2.03149,8.93292,2.02228,0.010376,4.99957,4.99957
69,1.106e-21,0.0716837,5000,2.0423,8.88928,2.03278,0.0106812,4.97754,4.97754
70,1.77e-21,0.0709931,5000,2.05261,8.85254,2.04388,0.0101929,5.00049,5.00049
71,2.60613e-21,0.0708197,5000,2.0592,8.8457,2.04932,0.0115356,5.03735,5.03735
72,3.82133e-21,0.0700727,5000,2.07111,8.81525,2.06067,0.012085,4.99982,4.99982
73,5.15021e-21,0.0696356,5000,2.0802,8.81494,2.06879,0.0125732,5.0213,5.0213
74,7.13413e-21,0.069067,5000,2.09247,8.78564,2.08093,0.0126953,5.00751,5.00751
75,9.16443e-21,0.0685998,5000,2.10687,8.73761,2.09357,0.0145874,5.03784,5.03784
76,1.14501e-20,0.0680269,5000,2.11658,8.72278,2.10297,0.0147705,5.02612,5.02612
77,1.38535e-20,0.0675004,5000,2.12537,8.68933,2.11285,0.0139771,5.03088,5.03088
78,1.65518e-20,0.0668397,5000,2.13831,8.65845,2.12384,0.0153198,4.99005,4.99005
79,1.94818e-20,0.0663271,5000,2.14459,8.6239,2.12964,0.0161133,5.02045,5.02045
80,2.24441e-20,0.0659272,5000,2.15204,8.58337,2.13837,0.0149536,4.99255,4.99255
81,2.51685e-20,0.0652117,5000,2.16394,8.56097,2.14966,0.0155029,4.98633,4.98633
82,2.74659e-20,0.0650596,5000,2.16687,8.52649,2.15021,0.0175171,4.98859,4.98859
83,3.07111e-20,0.0642303,5000,2.18018,8.48016,2.16364,0.0171509,5.00525,5.00525
84,3.40279e-20,0.0638154,5000,2.19049,8.45087,2.17395,0.0171509,4.98785,4.98785
85,3.68109e-20,0.0630752,5000,2.20483,8.38849,2.18829,0.0172119,5.0224,5.0224
86,3.98617e-20,0.0627203,5000,2.21326,8.33716,2.19507,0.0187378,5.01532,5.01532
87,4.37649e-20,0.0621563,5000,2.22437,8.32147,2.2085,0.0172729,5.03009,5.03009
88,4.77592e-20,0.0614475,5000,2.24103,8.28735,2.22516,0.0167236,5.021,5.021
89,5.08828e-20,0.060897,5000,2.25659,8.30371,2.24219,0.015686,5.02087,5.02087
90,5.49978e-20,0.0603984,5000,2.27399,8.31317,2.25793,0.0167236,4.99664,4.99664
91,5.90263e-20,0.0601799,5000,2.28857,8.34778,2.27155,0.0177612,4.99487,4.99487
92,6.24382e-20,0.0597604,5000,2.30762,8.37201,2.28894,0.0197754,4.99103,4.99103
93,6.69796e-20,0.0593174,5000,2.32812,8.39874,2.30957,0.0194092,4.99902,4.99902
94,7.25305e-20,0.0584726,5000,2.35046,8.42517,2.33264,0.0186768,5,5
95,7.68355e-20,0.0577579,5000,2.37579,8.4613,2.3562,0.0206909,4.9729,4.9729
96,8.19406e-20,0.0576968,5000,2.38879,8.4859,2.37054,0.019043,5.00195,5.00195
97,8.72888e-20,0.057363,5000,2.40985,8.51947,2.39203,0.019043,4.9679,4.9679
98,9.34437e-20,0.056777,5000,2.43536,8.52954,2.41766,0.019165,4.96466,4.96466
99,9.92366e-20,0.0562189,5000,2.45544,8.59875,2.43817,0.0183716,5.04193,5.04193
100,1.06325e-19,0.055573,5000,2.48016,8.65253,2.4632,0.0178833,4.97827,4.97827
101,1.16771e-19,0.0551394,5000,2.50677,8.72131,2.48505,0.0223389,4.99292,4.99292
102,1.27225e-19,0.0549355,5000,2.52832,8.79108,2.50562,0.0233154,4.98242,4.98242
103,1.45071e-19,0.0542207,5000,2.55371,8.83167,2.53302,0.0216675,5.0329,5.0329
104,1.621e-19,0.0538397,5000,2.58282,8.88275,2.56189,0.0216675,5.01587,5.01587
105,1.9081e-19,0.053522,5000,2.61359,8.93262,2.58978,0.0245972,4.98389,4.98389
106,2.18804e-19,0.0529528,5000,2.64142,9.0036,2.61639,0.026062,4.99213,4.99213
107,3.08994e-19,0.052509,5000,2.67731,9.0639,2.64764,0.0303345,5.02502,5.02502
108,6.24132e-19,0.0521072,5000,2.71149,9.14258,2.67938,0.0332031,5.01996,5.01996
109,1.18722e-18,0.0515234,5000,2.74792,9.21082,2.71454,0.034729,4.96277,4.96277
110,2.01627e-18,0.0513432,5000,2.78192,9.29083,2.74524,0.0377197,4.99323,4.99323
111,3.17249e-18,0.0508848,5000,2.81403,9.35547,2.77527,0.0396118,5.00439,5.00439
112,4.5507e-18,0.0503823,5000,2.84375,9.42639,2.80316,0.041626,5.00189,5.00189
113,6.10032e-18,0.0499419,5000,2.87762,9.45959,2.83557,0.0432739,5.0036,5.0036
114,8.11227e-18,0.0493811,5000,2.90863,9.50049,2.86353,0.0466919,4.98566,4.98566
115,1.1942e-17,0.0492208,5000,2.93469,9.54871,2.88977,0.046814,5.02313,5.02313
116,1.8282e-17,0.0487397,5000,2.96356,9.62634,2.91846,0.0465088,4.98126,4.98126
117,3.55246e-17,0.0485619,5000,2.98804,9.70917,2.94238,0.0475464,5.0011,5.0011
118,5.18921e-17,0.0479209,5000,3.02295,9.75604,2.97644,0.0494995,5.0069,5.0069
119,7.66891e-17,0.0478396,5000,3.04193,9.78589,2.99445,0.0511475,4.99628,4.99628
120,1.2186e-16,0.0473412,5000,3.0647,9.80518,3.01672,0.0519409,4.97803,4.97803
121,1.71966e-16,0.0471624,5000,3.0824,9.82544,3.03705,0.0504761,5.01471,5.01471
122,3.0235e-16,0.0470102,5000,3.10083,9.90466,3.05194,0.0545654,4.98492,4.98492
123,7.19954e-16,0.0467106,5000,3.11731,9.97388,3.07025,0.0541992,5.00244,5.00244
124,1.53214e-15,0.0464681,5000,3.13416,9.99426,3.08771,0.0540161,4.9873,4.9873
125,3.04391e-15,0.0462907,5000,3.15125,10.0596,3.10638,0.0536499,4.99994,4.99994
126,4.73521e-15,0.0458856,5000,3.17133,10.0712,3.12909,0.052002,4.98602,4.98602
127,8.03841e-15,0.0460126,5000,3.17914,10.0987,3.13995,0.0491333,5.01526,5.01526
128,1.52373e-14,0.0456864,5000,3.20013,10.1381,3.16071,0.0498047,5.02478,5.02478
129,2.33815e-14,0.0454465,5000,3.21814,10.1744,3.1792,0.0501709,5.00146,5.00146
130,3.23491e-14,0.0451539,5000,3.23663,10.2115,3.19702,0.0516968,4.97198,4.97198
131,4.3448e-14,0.045081,5000,3.25543,10.2689,3.21466,0.0527954,5.03741,5.03741
132,5.74288e-14,0.0447919,5000,3.27094,10.3048,3.23132,0.0517578,4.97461,4.97461
133,7.58843e-14,0.0445509,5000,3.28888,10.3832,3.24738,0.0535278,4.96655,4.96655
134,9.64972e-14,0.0441879,5000,3.30597,10.4467,3.26312,0.0553589,5.00867,5.00867
135,1.15003e-13,0.0440294,5000,3.32208,10.488,3.28003,0.0551147,5.03601,5.03601
136,1.38607e-13,0.0439847,5000,3.33008,10.5701,3.28882,0.0547485,5.00018,5.00018
137,1.58546e-13,0.0433957,5000,3.3551,10.607,3.31421,0.0552979,4.99066,4.99066
138,1.82143e-13,0.0431571,5000,3.37207,10.6742,3.32947,0.0552368,4.98279,4.98279
139,2.02687e-13,0.0429788,5000,3.3844,10.7221,3.34448,0.0524902,5.00488,5.00488
140,2.33073e-13,0.0425896,5000,3.40222,10.7859,3.35925,0.0548096,4.96228,4.96228
141,2.62008e-13,0.0423611,5000,3.42261,10.8253,3.37952,0.0549927,4.98206,4.98206
142,2.85224e-13,0.0423811,5000,3.43292,10.899,3.38989,0.0546265,5.02057,5.02057
143,3.18093e-13,0.0419994,5000,3.45605,10.9388,3.40851,0.0578003,4.99042,4.99042
144,3.57344e-13,0.0417591,5000,3.47296,10.9615,3.42688,0.055603,4.98975,4.98975
145,3.90997e-13,0.0413766,5000,3.49768,11.0103,3.44867,0.0575562,4.9649,4.9649
146,4.27335e-13,0.0409969,5000,3.52289,11.0641,3.47052,0.0604248,5.01782,5.01782
147,4.61499e-13,0.0409451,5000,3.53729,11.1318,3.48358,0.0608521,5.02386,5.02386
148,5.0174e-13,0.0406826,5000,3.56555,11.1359,3.51221,0.0591431,4.97644,4.97644
149,5.4019e-13,0.0402278,5000,3.58624,11.1696,3.53223,0.0584106,4.96332,4.96332
150,5.70372e-13,0.0403184,5000,3.59979,11.175,3.54608,0.0566406,4.99884,4.99884
151,6.11268e-13,0.0395978,5000,3.62775,11.1677,3.57471,0.0551758,5.00348,5.00348
152,6.53335e-13,0.0394376,5000,3.65118,11.1647,3.59515,0.0587769,4.98901,4.98901
153,6.96718e-13,0.0391958,5000,3.66803,11.1661,3.61139,0.0588989,5.01721,5.01721
154,7.46458e-13,0.0388568,5000,3.69586,11.1842,3.64001,0.0583496,5.00256,5.00256
155,7.78964e-13,0.0385597,5000,3.71075,11.1987,3.65277,0.0606079,5.0213,5.0213
156,8.25611e-13,0.038272,5000,3.72961,11.2025,3.6748,0.057312,4.99414,4.99414
157,8.75884e-13,0.0378974,5000,3.74872,11.2264,3.69208,0.0595703,5.02045,5.02045
158,9.1484e-13,0.0377172,5000,3.76416,11.2462,3.70905,0.0576172,5.00488,5.00488
159,9.69445e-13,0.0372324,5000,3.78552,11.2654,3.73022,0.0582275,4.99359,4.99359
160,1.0162e-12,0.0368762,5000,3.8009,11.2722,3.74615,0.0574951,4.97729,4.97729
161,1.0665e-12,0.0366089,5000,3.81592,11.274,3.763,0.0559082,4.99316,4.99316
162,1.1137e-12,0.0362997,5000,3.83063,11.2769,3.7782,0.055542,4.98944,4.98944
163,1.16285e-12,0.0359388,5000,3.84497,11.2993,3.79199,0.0559082,4.93634,4.93634
164,1.22572e-12,0.0356491,5000,3.8631,11.2901,3.81091,0.0551147,5.00928,5.00928
165,1.27793e-12,0.0352595,5000,3.87799,11.288,3.82166,0.0592041,5.01868,5.01868
166,1.32142e-12,0.0349598,5000,3.89014,11.3073,3.83893,0.0527954,5.0061,5.0061
167,1.39454e-12,0.0343421,5000,3.90948,11.2909,3.8598,0.0510254,4.96399,4.96399
168,1.44663e-12,0.0343619,5000,3.9198,11.302,3.86548,0.0557251,5.01721,5.01721
169,1.51259e-12,0.0339036,5000,3.9339,11.3,3.8775,0.0576782,5.01227,5.01227
170,1.5798e-12,0.0337495,5000,3.93903,11.2815,3.88336,0.0567627,5.04572,5.04572
171,1.64891e-12,0.033547,5000,3.94562,11.2607,3.88715,0.0597534,4.98596,4.98596
172,1.7128e-12,0.0332098,5000,3.94653,11.2358,3.88965,0.0582886,5.01575,5.01575
173,1.74998e-12,0.0333374,5000,3.94208,11.2222,3.88348,0.0595093,4.99475,4.99475
174,1.82204e-12,0.0329865,5000,3.94592,11.211,3.8877,0.0591431,4.99432,4.99432
175,1.89582e-12,0.0330569,5000,3.94598,11.2111,3.88776,0.0591431,4.99335,4.99335
176,1.99191e-12,0.0329491,5000,3.94794,11.2143,3.89056,0.0582275,4.98163,4.98163
177,2.12942e-12,0.0331255,5000,3.94177,11.2209,3.88385,0.0588989,5.0097,5.0097
178,2.30126e-12,0.0328207,5000,3.94537,11.2151,3.89191,0.0549316,5.0094,5.0094
179,2.53118e-12,0.0326742,5000,3.94812,11.2154,3.89502,0.0541992,4.99469,4.99469
180,2.83125e-12,0.0326619,5000,3.94843,11.2394,3.89648,0.0532837,4.99365,4.99365
181,3.12526e-12,0.0326098,5000,3.95038,11.2277,3.89709,0.0541992,4.99896,4.99896
182,3.42427e-12,0.0325458,5000,3.95264,11.2173,3.89862,0.0547485,5.00909,5.00909
183,3.77166e-12,0.0328817,5000,3.94586,11.2181,3.88977,0.057251,5.04968,5.04968
184,4.16132e-12,0.03252,5000,3.95532,11.2405,3.90131,0.055603,4.95459,4.95459
185,4.62203e-12,0.0325246,5000,3.95959,11.2161,3.90466,0.0567017,4.99823,4.99823
186,5.13447e-12,0.0324341,5000,3.96039,11.1978,3.90552,0.0567627,5.01593,5.01593
187,5.44017e-12,0.032504,5000,3.96631,11.2059,3.90741,0.0606079,5.00677,5.00677
188,6.1191e-12,0.0325153,5000,3.96442,11.1976,3.9068,0.0595093,4.97821,4.97821
189,6.5274e-12,0.0322797,5000,3.96747,11.1458,3.91107,0.0581055,5.01276,5.01276
190,6.9188e-12,0.0324419,5000,3.96735,11.1383,3.90991,0.0596924,4.9917,4.9917
191,7.53602e-12,0.0322781,5000,3.96954,11.1109,3.9126,0.0601807,5.00665,5.00665
192,8.22446e-12,0.0320553,5000,3.96771,11.111,3.91498,0.0575562,4.99445,4.99445
193,8.65093e-12,0.032209,5000,3.96826,11.0499,3.91248,0.0611572,4.98535,4.98535
194,9.27702e-12,0.0321139,5000,3.96509,10.994,3.91077,0.0604858,5.01929,5.01929
195,9.97611e-12,0.0320184,5000,3.96454,10.9579,3.91101,0.0611572,4.99536,4.99536
196,1.05237e-11,0.0318994,5000,3.96613,10.9291,3.91425,0.0608521,5.00873,5.00873
197,1.12812e-11,0.0316552,5000,3.97021,10.9441,3.91742,0.0628662,4.99969,4.99969
198,1.16761e-11,0.0318349,5000,3.96637,10.9105,3.91168,0.065979,4.99762,4.99762
199,1.24411e-11,0.0318231,5000,3.96539,10.8821,3.9104,0.0669556,4.99585,4.99585
200,1.33619e-11,0.0316161,5000,3.97418,10.8547,3.91602,0.0704956,5.01239,5.01239
201,1.39441e-11,0.0316507,5000,3.97205,10.8594,3.91107,0.0757446,4.99261,4.99261
202,1.46562e-11,0.0316546,5000,3.97272,10.8579,3.91437,0.072937,4.99176,4.99176
203,1.55332e-11,0.0315119,5000,3.96832,10.8275,3.9129,0.0712891,4.97241,4.97241
204,1.65264e-11,0.0312079,5000,3.97272,10.8201,3.92084,0.0689697,4.99622,4.99622
205,1.73246e-11,0.0314359,5000,3.96759,10.8218,3.91638,0.0690918,5.00427,5.00427
206,1.80969e-11,0.0311765,5000,3.9729,10.8112,3.92426,0.0695801,5.01544,5.01544
207,1.89781e-11,0.0314298,5000,3.96808,10.8186,3.92517,0.0648193,5.00787,5.00787
208,2.01476e-11,0.0312846,5000,3.96808,10.856,3.9256,0.0666504,5.00037,5.00037
209,2.15826e-11,0.0309861,5000,3.98041,10.8419,3.93658,0.0689697,4.97064,4.97064
210,2.26866e-11,0.0310186,5000,3.97864,10.8791,3.93872,0.0673828,5.01556,5.01556
211,2.45954e-11,0.031051,5000,3.98187,10.8811,3.94202,0.069458,4.98761,4.98761
212,2.63531e-11,0.0309304,5000,3.98651,10.8903,3.95062,0.0689087,5.01459,5.01459
213,2.88502e-11,0.0307486,5000,3.99634,10.8837,3.96417,0.0698242,5.00385,5.00385
214,3.09327e-11,0.0306551,5000,4.00067,10.9179,3.9718,0.0706177,5.00464,5.00464
215,3.34826e-11,0.0304797,5000,4.0105,10.9286,3.98376,0.072937,4.97705,4.97705
216,3.58698e-11,0.0306061,5000,4.00781,10.9373,3.98676,0.0708618,5.01288,5.01288
217,3.90653e-11,0.0303375,5000,4.01752,10.907,3.9978,0.0744019,5.00549,5.00549
218,4.15549e-11,0.0304694,5000,4.02069,10.8784,4.00427,0.076355,5.01129,5.01129
219,4.57455e-11,0.0303452,5000,4.0224,10.8675,4.01801,0.0723877,5.00732,5.00732
220,4.85533e-11,0.0303421,5000,4.02521,10.8574,4.02698,0.0726318,5.03125,5.03125
221,5.29202e-11,0.0302485,5000,4.02856,10.8383,4.03778,0.0733032,5.01904,5.01904
222,5.67802e-11,0.0301733,5000,4.03381,10.8381,4.05054,0.0743408,4.97375,4.97375
223,6.10997e-11,0.0302573,5000,4.03619,10.8156,4.06128,0.0710449,5.00653,5.00653
224,6.35227e-11,0.0302851,5000,4.03961,10.8075,4.0719,0.0703735,5.01508,5.01508
225,6.87194e-11,0.0300236,5000,4.04272,10.8081,4.08557,0.0683594,4.95905,4.95905
226,7.30689e-11,0.0300851,5000,4.04651,10.7906,4.09784,0.0657349,4.99213,4.99213
227,7.83661e-11,0.0299488,5000,4.05182,10.7943,4.11169,0.0623169,4.99988,4.99988
228,8.2197e-11,0.029989,5000,4.05048,10.7527,4.12128,0.0595703,5.03687,5.03687
229,8.8367e-11,0.0298968,5000,4.0639,10.7352,4.14124,0.0593872,5.04498,5.04498
230,9.38207e-11,0.0298017,5000,4.06702,10.7061,4.15674,0.0564575,4.97516,4.97516
231,1.00996e-10,0.0296279,5000,4.07819,10.6687,4.17755,0.0563965,4.99536,4.99536
232,1.06751e-10,0.0296709,5000,4.0838,10.6702,4.19196,0.0549316,4.99994,4.99994
233,1.15563e-10,0.0291894,5000,4.10516,10.639,4.2251,0.0551758,5.01184,5.01184
234,1.19176e-10,0.0297041,5000,4.10291,10.6093,4.22784,0.0570068,4.98553,4.98553
235,1.23996e-10,0.0295992,5000,4.11639,10.5645,4.24872,0.0598145,4.98572,4.98572
236,1.34171e-10,0.0294082,5000,4.13098,10.5571,4.26764,0.0623779,5.00275,5.00275
237,1.3947e-10,0.0292695,5000,4.14795,10.5269,4.29211,0.0617065,5.01642,5.01642
238,1.45082e-10,0.0294066,5000,4.15717,10.5092,4.30573,0.0623779,5.03174,5.03174
239,1.53684e-10,0.0293717,5000,4.17468,10.4698,4.3313,0.0629883,4.97546,4.97546
240,1.60286e-10,0.029381,5000,4.18506,10.4747,4.34607,0.0649414,5.0036,5.0036
241,1.67003e-10,0.0293293,5000,4.20337,10.4573,4.37079,0.0643311,4.98413,4.98413
242,1.77738e-10,0.0288609,5000,4.2276,10.4592,4.4054,0.0635986,4.99402,4.99402
243,1.83225e-10,0.0289696,5000,4.24164,10.4362,4.42639,0.0611572,4.99646,4.99646
244,1.89642e-10,0.0291186,5000,4.25,10.4611,4.44067,0.0606689,5.00452,5.00452
245,1.96271e-10,0.0290273,5000,4.26343,10.4182,4.46423,0.0578613,5.02509,5.02509
246,2.02041e-10,0.0291456,5000,4.28204,10.4179,4.48181,0.0636597,5.02283,5.02283
247,2.08793e-10,0.0290181,5000,4.30219,10.3954,4.50446,0.0652466,5.02032,5.02032
248,2.19456e-10,0.0288914,5000,4.3244,10.3708,4.53162,0.0653687,5.02509,5.02509
249,2.24107e-10,0.0288146,5000,4.33923,10.3772,4.54938,0.0678101,5.01746,5.01746
250,2.32235e-10,0.0288866,5000,4.35529,10.3583,4.56848,0.0690308,5.01135,5.01135
251,2.37771e-10,0.028887,5000,4.37067,10.334,4.58453,0.0696411,5.01526,5.01526
252,2.4817e-10,0.0284938,5000,4.38525,10.3197,4.60541,0.0670166,4.98334,4.98334
253,2.55352e-10,0.0285975,5000,4.39777,10.3173,4.61914,0.0678711,5.01392,5.01392
254,2.60848e-10,0.0285878,5000,4.41382,10.2803,4.63562,0.0679932,4.99115,4.99115
255,2.72109e-10,0.0286757,5000,4.42566,10.2853,4.65149,0.0656128,5.00671,5.00671
256,2.82762e-10,0.0284684,5000,4.44104,10.2832,4.66949,0.06427,5.00836,5.00836
257,2.97697e-10,0.0285669,5000,4.45508,10.2606,4.67902,0.0674438,4.97845,4.97845
258,3.16106e-10,0.0284502,5000,4.47034,10.2285,4.69385,0.0661011,4.98004,4.98004
259,3.36179e-10,0.0284711,5000,4.4856,10.1973,4.71149,0.0609131,5.03143,5.03143
260,3.73021e-10,0.0282715,5000,4.50586,10.1556,4.7287,0.0663452,4.99756,4.99756
261,3.96355e-10,0.0283658,5000,4.51788,10.165,4.74072,0.0641479,4.99152,4.99152
262,4.26945e-10,0.028302,5000,4.5271,10.1484,4.75269,0.0613403,5.01819,5.01819
263,4.67976e-10,0.0281684,5000,4.54309,10.1172,4.7674,0.0608521,4.95532,4.95532
264,5.09749e-10,0.0281787,5000,4.56012,10.0874,4.78247,0.0598755,5.00482,5.00482
265,5.37775e-10,0.0283944,5000,4.57068,10.0621,4.78912,0.0593872,5.05658,5.05658
266,5.97051e-10,0.0282648,5000,4.58606,10.0274,4.80347,0.0584717,4.96814,4.96814
267,6.41162e-10,0.0280271,5000,4.60266,9.99835,4.82074,0.0567017,5.01038,5.01038
268,7.03064e-10,0.0277715,5000,4.60986,9.98907,4.828,0.0547485,4.99231,4.99231
269,7.52228e-10,0.0278547,5000,4.6239,9.99292,4.84033,0.0529175,5.00623,5.00623
270,8.10832e-10,0.0280947,5000,4.6413,9.99628,4.84991,0.05896,4.98315,4.98315
271,8.79409e-10,0.0280655,5000,4.65857,9.97699,4.86285,0.0602417,5.02216,5.02216
272,9.51306e-10,0.0278095,5000,4.67596,9.94489,4.87744,0.0593262,5.01001,5.01001
273,1.04687e-09,0.0276476,5000,4.69617,9.92969,4.89417,0.0616455,4.98407,4.98407
274,1.10248e-09,0.0275816,5000,4.71216,9.91815,4.9071,0.0618896,4.98767,4.98767
275,1.18475e-09,0.0275916,5000,4.72687,9.93634,4.91864,0.0648804,4.97949,4.97949
276,1.259e-09,0.0275599,5000,4.73792,9.95459,4.92914,0.0628662,4.96552,4.96552
277,1.331e-09,0.0276293,5000,4.74561,10.0002,4.93604,0.0606079,4.94592,4.94592
278,1.40597e-09,0.0277638,5000,4.7547,10.0018,4.94763,0.0592651,5.01727,5.01727
279,1.52558e-09,0.0273355,5000,4.77118,10.0446,4.97101,0.0552979,4.987,4.987
280,1.58646e-09,0.0272924,5000,4.78809,10.0802,4.98669,0.057251,5.02429,5.02429
