Generation,fitness,metabolic_error,amount_of_dna,nb_coding_rnas,nb_non_coding_rnas,nb_functional_genes,nb_non_functional_genes,nb_mut,nb_switch
555,1.42484e-41,0.0940988,5000,0.999268,7.18933,0.999268,0,0.0475464,0.0475464
556,1.42463e-41,0.0941147,5000,0.999268,7.18274,0.999146,0.00012207,0.0482788,0.0482788
557,1.4243e-41,0.0941123,5000,0.999268,7.18408,0.999146,0.00012207,0.0511475,0.0511475
558,1.42512e-41,0.0940923,5000,0.999451,7.18335,0.99939,6.10352e-05,0.0492554,0.0492554
559,1.42445e-41,0.094114,5000,0.999207,7.18732,0.999207,6.10352e-05,0.0490112,0.0490112
560,1.42516e-41,0.0940841,5000,0.999695,7.18579,0.999634,0.00012207,0.0499878,0.0499878
561,1.42481e-41,0.0941052,5000,0.999451,7.18835,0.999451,0,0.0487671,0.0487671
562,1.42537e-41,0.0940769,5000,0.999634,7.19525,0.999634,0,0.0506592,0.0506592
563,1.42519e-41,0.0940791,5000,0.999695,7.19281,0.999634,6.10352e-05,0.0491333,0.0491333
564,1.42473e-41,0.0941048,5000,0.999329,7.19275,0.999451,0,0.0516968,0.0516968
565,1.42516e-41,0.094085,5000,0.999512,7.20056,0.999512,0,0.0509033,0.0509033
566,1.42545e-41,0.0940734,5000,0.999756,7.20599,0.999817,0,0.0515137,0.0515137
567,1.42542e-41,0.0940732,5000,0.999756,7.20667,0.999756,0,0.0516357,0.0516357
568,1.42495e-41,0.0940863,5000,0.999512,7.21313,0.999512,0,0.0493164,0.0493164
569,1.4249e-41,0.0941019,5000,0.999512,7.21326,0.999451,6.10352e-05,0.0518799,0.0518799
570,1.42508e-41,0.0940783,5000,0.999695,7.2193,0.999817,0,0.0527344,0.0527344
571,1.42537e-41,0.0940827,5000,0.999634,7.21747,0.999573,6.10352e-05,0.0510864,0.0510864
572,1.42468e-41,0.0940985,5000,0.99939,7.22498,0.999451,0,0.0523071,0.0523071
573,1.42523e-41,0.0940848,5000,0.999634,7.21326,0.999695,6.10352e-05,0.0490723,0.0490723
574,1.42567e-41,0.094067,5000,0.999817,7.19824,0.999878,0,0.0518799,0.0518799
575,1.42491e-41,0.0940881,5000,0.999634,7.20087,0.999756,0,0.0513306,0.0513306
576,1.4245e-41,0.0941048,5000,0.999573,7.20184,0.999634,0.00012207,0.0502319,0.0502319
577,1.42469e-41,0.0940867,5000,0.999695,7.20459,0.999817,0,0.050415,0.050415
578,1.4254e-41,0.0940758,5000,0.999634,7.21136,0.999695,0,0.0509033,0.0509033
579,1.42522e-41,0.0940726,5000,0.999756,7.21014,0.999756,0,0.0515747,0.0515747
580,1.425e-41,0.0940932,5000,0.999451,7.2052,0.999451,0,0.0513916,0.0513916
581,1.42537e-41,0.0940828,5000,0.999573,7.2041,0.999512,6.10352e-05,0.0513916,0.0513916
582,1.42536e-41,0.0940798,5000,0.999573,7.21033,0.999634,0,0.0505981,0.0505981
583,1.42458e-41,0.0941061,5000,0.99939,7.20917,0.999451,0,0.0510864,0.0510864
584,1.42509e-41,0.094088,5000,0.999573,7.21332,0.999634,0,0.0529785,0.0529785
585,1.4249e-41,0.0940966,5000,0.999512,7.21307,0.99939,0.00012207,0.0498047,0.0498047
586,1.42477e-41,0.0940991,5000,0.99939,7.21643,0.99939,0,0.0487061,0.0487061
587,1.42479e-41,0.0940954,5000,0.999573,7.21307,0.999634,0,0.0518188,0.0518188
588,1.42516e-41,0.0940865,5000,0.999512,7.22101,0.999512,6.10352e-05,0.0495605,0.0495605
589,1.42488e-41,0.0940971,5000,0.999451,7.20898,0.999451,0,0.0504761,0.0504761
590,1.42533e-41,0.0940818,5000,0.999573,7.22437,0.999512,6.10352e-05,0.0523682,0.0523682
591,1.42474e-41,0.0940885,5000,0.999573,7.22705,0.999512,6.10352e-05,0.0535889,0.0535889
592,1.42452e-41,0.0941002,5000,0.999329,7.22571,0.999207,0.00012207,0.0484619,0.0484619
593,1.42498e-41,0.0940887,5000,0.999512,7.21234,0.999451,6.10352e-05,0.0526123,0.0526123
594,1.4246e-41,0.0941025,5000,0.999512,7.21283,0.999512,0,0.0482178,0.0482178
595,1.42506e-41,0.0940858,5000,0.999512,7.20703,0.999512,0,0.0482178,0.0482178
596,1.42483e-41,0.0940983,5000,0.999268,7.21735,0.999268,0,0.0497437,0.0497437
597,1.42498e-41,0.0940912,5000,0.999573,7.21472,0.999634,0,0.0507812,0.0507812
598,1.42477e-41,0.0940956,5000,0.999451,7.21521,0.999451,0,0.0491333,0.0491333
599,1.42475e-41,0.0940927,5000,0.999451,7.2149,0.999512,0,0.052002,0.052002
600,1.42477e-41,0.0941,5000,0.999329,7.2251,0.999268,6.10352e-05,0.0515137,0.0515137
601,1.42493e-41,0.0940964,5000,0.999573,7.23523,0.999634,0,0.0496216,0.0496216
602,1.42488e-41,0.0940948,5000,0.99939,7.23547,0.999329,6.10352e-05,0.0534668,0.0534668
603,1.42551e-41,0.0940722,5000,0.999695,7.24695,0.999756,0,0.0518188,0.0518188
604,1.42496e-41,0.0940951,5000,0.999512,7.25562,0.999451,6.10352e-05,0.0479736,0.0479736
605,1.4249e-41,0.0940898,5000,0.999512,7.25757,0.999573,0,0.0498657,0.0498657
606,1.42495e-41,0.0940856,5000,0.999634,7.26923,0.999878,0,0.050354,0.050354
607,1.42473e-41,0.0940926,5000,0.999451,7.27167,0.999573,0,0.0542603,0.0542603
608,1.4244e-41,0.0941006,5000,0.99939,7.27728,0.99939,0,0.0466309,0.0466309
609,1.42479e-41,0.0940927,5000,0.999695,7.27844,0.999573,0.000183105,0.052124,0.052124
610,1.42492e-41,0.0940927,5000,0.999451,7.28888,0.999512,0,0.050354,0.050354
611,1.42533e-41,0.0940794,5000,0.999756,7.29163,0.999878,0,0.0499878,0.0499878
612,1.42492e-41,0.0940894,5000,0.999756,7.29364,0.999756,0,0.0473633,0.0473633
613,1.42542e-41,0.0940782,5000,0.999634,7.29211,0.999573,6.10352e-05,0.0483398,0.0483398
614,1.42501e-41,0.094087,5000,0.999573,7.30194,0.999573,0,0.0498657,0.0498657
615,1.42479e-41,0.0940924,5000,0.99939,7.30133,0.99939,0,0.0482788,0.0482788
616,1.42505e-41,0.0940809,5000,0.999634,7.28876,0.999695,0,0.0506592,0.0506592
617,1.42462e-41,0.0940988,5000,0.99939,7.28271,0.999329,6.10352e-05,0.0512085,0.0512085
618,1.42525e-41,0.0940748,5000,0.999756,7.28076,0.999756,0,0.0497437,0.0497437
619,1.42542e-41,0.094084,5000,0.999573,7.28986,0.999573,0,0.0474243,0.0474243
620,1.42455e-41,0.094107,5000,0.99939,7.29059,0.999329,6.10352e-05,0.050415,0.050415
621,1.42507e-41,0.0940863,5000,0.999573,7.2738,0.999573,0,0.0544434,0.0544434
622,1.42443e-41,0.0941223,5000,0.999023,7.27509,0.999023,0,0.050415,0.050415
623,1.425e-41,0.0940922,5000,0.99939,7.27966,0.99939,0,0.0490723,0.0490723
624,1.42475e-41,0.0940954,5000,0.999451,7.27972,0.999451,0,0.048645,0.048645
625,1.42505e-41,0.0940901,5000,0.99939,7.27545,0.99939,0,0.0505981,0.0505981
626,1.42537e-41,0.0940839,5000,0.999512,7.28931,0.999512,0,0.0496216,0.0496216
627,1.4254e-41,0.0940785,5000,0.999695,7.28119,0.999756,0,0.0524292,0.0524292
628,1.42546e-41,0.094081,5000,0.999634,7.28363,0.999634,0,0.0502319,0.0502319
629,1.42505e-41,0.0940843,5000,0.999634,7.29144,0.999695,0,0.0499878,0.0499878
630,1.42527e-41,0.0940752,5000,0.999756,7.29767,0.999817,0,0.0496216,0.0496216
631,1.42488e-41,0.0940896,5000,0.999695,7.29816,0.999695,0,0.050293,0.050293
632,1.42511e-41,0.0940888,5000,0.999512,7.31018,0.999512,0,0.0511475,0.0511475
633,1.42511e-41,0.0940939,5000,0.999512,7.32275,0.999451,6.10352e-05,0.0507812,0.0507812
634,1.42563e-41,0.0940745,5000,0.999634,7.32788,0.999634,0,0.0499268,0.0499268
635,1.42556e-41,0.0940747,5000,0.999634,7.33313,0.999695,0,0.0482178,0.0482178
636,1.42487e-41,0.0940984,5000,0.99939,7.33435,0.99939,6.10352e-05,0.0543823,0.0543823
637,1.42528e-41,0.0940808,5000,0.999695,7.33313,0.999695,0,0.0516357,0.0516357
638,1.42528e-41,0.0940824,5000,0.999634,7.33563,0.999634,0,0.0487061,0.0487061
639,1.42512e-41,0.0940853,5000,0.999756,7.3396,0.999695,6.10352e-05,0.0499268,0.0499268
640,1.42516e-41,0.0940868,5000,0.999512,7.34094,0.999451,6.10352e-05,0.0500488,0.0500488
641,1.42524e-41,0.0940803,5000,0.999695,7.33704,0.999817,0,0.0507812,0.0507812
642,1.42495e-41,0.0940888,5000,0.999756,7.33636,0.999695,6.10352e-05,0.0494385,0.0494385
643,1.425e-41,0.0940837,5000,0.999512,7.33185,0.999573,0,0.0496216,0.0496216
644,1.42544e-41,0.0940747,5000,0.999634,7.32959,0.999634,0,0.0479126,0.0479126
645,1.42434e-41,0.0941045,5000,0.999268,7.3233,0.999329,0,0.050415,0.050415
646,1.42526e-41,0.0940842,5000,0.999573,7.33618,0.999512,6.10352e-05,0.0491943,0.0491943
647,1.42541e-41,0.0940737,5000,0.999756,7.33984,0.999756,0,0.0512695,0.0512695
648,1.42527e-41,0.0940853,5000,0.999512,7.34467,0.999512,0,0.0496826,0.0496826
649,1.42459e-41,0.0941005,5000,0.999329,7.34235,0.999329,0,0.0534668,0.0534668
650,1.42516e-41,0.094087,5000,0.999512,7.34082,0.999573,0,0.0498047,0.0498047
651,1.42542e-41,0.0940739,5000,0.999695,7.33344,0.999695,0,0.0463867,0.0463867
652,1.42473e-41,0.0941037,5000,0.999207,7.34021,0.999268,0,0.0488892,0.0488892
653,1.42463e-41,0.0940914,5000,0.999634,7.32397,0.999695,6.10352e-05,0.0498047,0.0498047
654,1.42477e-41,0.0940959,5000,0.99939,7.32452,0.999451,0,0.0509644,0.0509644
655,1.42505e-41,0.0940819,5000,0.999634,7.32422,0.999634,0,0.0505371,0.0505371
656,1.42486e-41,0.0940969,5000,0.999512,7.32019,0.99939,0.00012207,0.0494995,0.0494995
657,1.42469e-41,0.0940984,5000,0.999329,7.32208,0.999268,6.10352e-05,0.0483398,0.0483398
658,1.42508e-41,0.0940792,5000,0.999695,7.31989,0.999695,0,0.0492554,0.0492554
659,1.42462e-41,0.0940918,5000,0.99939,7.31372,0.99939,0,0.0482178,0.0482178
660,1.42493e-41,0.0940814,5000,0.999939,7.30591,0.999878,6.10352e-05,0.0510864,0.0510864
661,1.42437e-41,0.0941137,5000,0.99939,7.3006,0.99939,0,0.0496826,0.0496826
662,1.42495e-41,0.094082,5000,0.999756,7.29095,0.999817,0,0.0521851,0.0521851
663,1.42456e-41,0.0941006,5000,0.99939,7.28912,0.999512,0,0.052063,0.052063
664,1.42559e-41,0.0940711,5000,0.999817,7.29041,0.999817,0,0.050354,0.050354
665,1.4251e-41,0.0940836,5000,0.999634,7.28876,0.999634,0,0.0513916,0.0513916
666,1.42416e-41,0.0941051,5000,0.999268,7.29639,0.99939,0,0.0494385,0.0494385
667,1.42478e-41,0.0940996,5000,0.99939,7.29559,0.99939,0,0.0516357,0.0516357
668,1.42503e-41,0.0940959,5000,0.999451,7.30109,0.99939,6.10352e-05,0.046875,0.046875
669,1.42514e-41,0.0940916,5000,0.99939,7.30414,0.99939,0,0.0498657,0.0498657
670,1.42428e-41,0.0941074,5000,0.999329,7.31226,0.999329,0,0.0491943,0.0491943
671,1.42475e-41,0.0940989,5000,0.999451,7.30255,0.999451,0,0.0519409,0.0519409
672,1.42461e-41,0.094105,5000,0.999207,7.29657,0.999268,0,0.0490723,0.0490723
673,1.42516e-41,0.0940831,5000,0.999634,7.28961,0.999634,0,0.0493774,0.0493774
674,1.42471e-41,0.0940865,5000,0.999695,7.28632,0.999695,0,0.0490112,0.0490112
675,1.42491e-41,0.0940884,5000,0.999512,7.28436,0.999512,0,0.0509644,0.0509644
676,1.42533e-41,0.0940749,5000,0.999695,7.28851,0.999695,0,0.0501709,0.0501709
677,1.42488e-41,0.0940922,5000,0.999512,7.29224,0.999512,0,0.0517578,0.0517578
678,1.42464e-41,0.0940926,5000,0.999634,7.29413,0.999573,6.10352e-05,0.0529785,0.0529785
679,1.42498e-41,0.0940971,5000,0.999329,7.3064,0.999268,6.10352e-05,0.0532837,0.0532837
680,1.42493e-41,0.0940903,5000,0.999634,7.3205,0.999512,0.00012207,0.0527344,0.0527344
681,1.42435e-41,0.0941062,5000,0.999329,7.32428,0.999207,0.00012207,0.0484009,0.0484009
682,1.42468e-41,0.0941015,5000,0.999451,7.33032,0.999451,0,0.0488281,0.0488281
683,1.42474e-41,0.0941028,5000,0.999268,7.33051,0.999268,0,0.0491943,0.0491943
684,1.42516e-41,0.0940903,5000,0.999634,7.32794,0.999512,0.00012207,0.0496826,0.0496826
685,1.42498e-41,0.0940785,5000,0.999817,7.3255,0.999817,6.10352e-05,0.0487671,0.0487671
686,1.42511e-41,0.0940878,5000,0.999695,7.3291,0.999695,0,0.0514526,0.0514526
687,1.42473e-41,0.0941022,5000,0.999634,7.34119,0.999573,6.10352e-05,0.0492554,0.0492554
688,1.42501e-41,0.0940877,5000,0.999512,7.34143,0.999451,6.10352e-05,0.050415,0.050415
689,1.42503e-41,0.0940904,5000,0.999573,7.3454,0.999573,6.10352e-05,0.0526123,0.0526123
690,1.42501e-41,0.0940854,5000,0.999573,7.35144,0.999512,6.10352e-05,0.0490112,0.0490112
691,1.42529e-41,0.0940832,5000,0.999695,7.35974,0.999695,0,0.0491333,0.0491333
692,1.42514e-41,0.0940899,5000,0.999512,7.349,0.999512,0,0.0477295,0.0477295
693,1.42525e-41,0.094085,5000,0.999756,7.36047,0.999634,0.00012207,0.0477905,0.0477905
694,1.42505e-41,0.0940964,5000,0.999451,7.35864,0.999451,0,0.050354,0.050354
695,1.42504e-41,0.0940896,5000,0.999573,7.36377,0.999573,6.10352e-05,0.0524902,0.0524902
696,1.42494e-41,0.0940921,5000,0.999573,7.36432,0.999512,6.10352e-05,0.0513916,0.0513916
697,1.42577e-41,0.0940673,5000,0.999878,7.37469,0.999878,0,0.0482178,0.0482178
698,1.42512e-41,0.0940881,5000,0.999634,7.38599,0.999634,0,0.0505981,0.0505981
699,1.42504e-41,0.0940857,5000,0.999695,7.38446,0.999695,6.10352e-05,0.050354,0.050354
700,1.42521e-41,0.0940793,5000,0.999756,7.39087,0.999756,6.10352e-05,0.0508423,0.0508423
701,1.42528e-41,0.094077,5000,0.999634,7.39819,0.999695,0,0.0496826,0.0496826
702,1.425e-41,0.0940872,5000,0.999695,7.39966,0.999634,0.00012207,0.0491943,0.0491943
703,1.42504e-41,0.0940822,5000,0.999756,7.39825,0.999695,0.00012207,0.0480347,0.0480347
704,1.42456e-41,0.0941006,5000,0.99939,7.39893,0.99939,0,0.0511475,0.0511475
705,1.42528e-41,0.0940835,5000,0.999512,7.40314,0.999512,0,0.0535278,0.0535278
706,1.42431e-41,0.0941114,5000,0.99939,7.40472,0.999329,0.00012207,0.0511475,0.0511475
707,1.4248e-41,0.0941038,5000,0.999329,7.39716,0.999268,6.10352e-05,0.0485229,0.0485229
708,1.42467e-41,0.0941,5000,0.999573,7.38843,0.999512,6.10352e-05,0.0463257,0.0463257
709,1.42458e-41,0.0941068,5000,0.999329,7.38385,0.99939,0,0.0501709,0.0501709
710,1.42542e-41,0.0940768,5000,0.999634,7.40332,0.999634,0,0.0474854,0.0474854
711,1.42407e-41,0.0941151,5000,0.999329,7.39526,0.999207,0.00012207,0.0496826,0.0496826
712,1.42457e-41,0.0941064,5000,0.999329,7.40485,0.999268,0.00012207,0.0499268,0.0499268
713,1.42547e-41,0.0940795,5000,0.999695,7.41376,0.999634,6.10352e-05,0.0484009,0.0484009
714,1.42448e-41,0.094099,5000,0.99939,7.42273,0.99939,0,0.0516357,0.0516357
715,1.4249e-41,0.0940963,5000,0.999573,7.42493,0.999512,6.10352e-05,0.0491943,0.0491943
716,1.42463e-41,0.094101,5000,0.999512,7.41827,0.999573,0,0.0487061,0.0487061
717,1.42494e-41,0.0940981,5000,0.999451,7.414,0.999329,0.00012207,0.0469971,0.0469971
718,1.42546e-41,0.0940864,5000,0.999512,7.41522,0.999451,6.10352e-05,0.0498047,0.0498047
719,1.42463e-41,0.0941034,5000,0.999451,7.42242,0.999451,6.10352e-05,0.0526123,0.0526123
720,1.42511e-41,0.0940936,5000,0.99939,7.42535,0.99939,0,0.0493774,0.0493774
721,1.42507e-41,0.0940847,5000,0.999695,7.43054,0.999512,0.000183105,0.0515747,0.0515747
722,1.42446e-41,0.0941144,5000,0.999268,7.42719,0.999207,0.00012207,0.0491943,0.0491943
723,1.42557e-41,0.0940714,5000,0.999695,7.42419,0.999695,0,0.0490723,0.0490723
724,1.42459e-41,0.0941032,5000,0.999329,7.42596,0.99939,6.10352e-05,0.0510254,0.0510254
725,1.42516e-41,0.0940881,5000,0.999451,7.41833,0.999451,0,0.0530396,0.0530396
726,1.42563e-41,0.0940713,5000,0.999695,7.4043,0.999695,0,0.0470581,0.0470581
727,1.42433e-41,0.0941046,5000,0.999512,7.40814,0.999573,0,0.0509033,0.0509033
728,1.42449e-41,0.0941092,5000,0.999573,7.38983,0.999634,0,0.0509644,0.0509644
729,1.4252e-41,0.094087,5000,0.999573,7.40619,0.999573,0,0.0484619,0.0484619
730,1.42529e-41,0.0940858,5000,0.999573,7.41119,0.999512,6.10352e-05,0.0529175,0.0529175
731,1.42476e-41,0.0940992,5000,0.99939,7.40887,0.99939,0,0.0535278,0.0535278
732,1.42515e-41,0.0940856,5000,0.999634,7.40857,0.999573,6.10352e-05,0.0504761,0.0504761
733,1.42502e-41,0.0940878,5000,0.999634,7.40704,0.999573,6.10352e-05,0.0498657,0.0498657
734,1.4251e-41,0.094084,5000,0.999695,7.39111,0.999634,6.10352e-05,0.0507812,0.0507812
735,1.4247e-41,0.0940947,5000,0.999451,7.39404,0.999451,0,0.0491943,0.0491943
736,1.42509e-41,0.0940881,5000,0.999451,7.3905,0.999451,0,0.0476074,0.0476074
737,1.42518e-41,0.0940878,5000,0.999695,7.39197,0.999695,0,0.0483398,0.0483398
738,1.42527e-41,0.0940769,5000,0.999695,7.39069,0.999634,6.10352e-05,0.0475464,0.0475464
739,1.42453e-41,0.0941017,5000,0.99939,7.38403,0.99939,0,0.0474854,0.0474854
740,1.42493e-41,0.094088,5000,0.999634,7.38831,0.999634,0,0.0480957,0.0480957
741,1.42487e-41,0.094089,5000,0.999512,7.38446,0.999451,0.00012207,0.0497437,0.0497437
742,1.42465e-41,0.0941022,5000,0.999329,7.39795,0.999268,6.10352e-05,0.0530396,0.0530396
743,1.424e-41,0.0941179,5000,0.999084,7.41162,0.999084,0,0.0531616,0.0531616
744,1.4245e-41,0.0940935,5000,0.999512,7.41486,0.999634,0,0.0515137,0.0515137
745,1.42491e-41,0.0940958,5000,0.999451,7.41321,0.999451,0,0.0494995,0.0494995
746,1.425e-41,0.0940897,5000,0.999451,7.41113,0.999451,0,0.0531616,0.0531616
747,1.42465e-41,0.0940984,5000,0.999329,7.41699,0.99939,0,0.048645,0.048645
748,1.42457e-41,0.0940922,5000,0.999573,7.41541,0.999634,0,0.0514526,0.0514526
749,1.42464e-41,0.0940924,5000,0.999695,7.41077,0.999634,0.00012207,0.0525513,0.0525513
750,1.42488e-41,0.0940815,5000,0.999817,7.40356,0.999756,6.10352e-05,0.0499878,0.0499878
751,1.42493e-41,0.0940859,5000,0.999451,7.40228,0.999451,0,0.048584,0.048584
752,1.42472e-41,0.0940904,5000,0.999512,7.41431,0.999512,0,0.0500488,0.0500488
753,1.42477e-41,0.0940929,5000,0.999451,7.41638,0.999451,6.10352e-05,0.0462646,0.0462646
754,1.42518e-41,0.094087,5000,0.999451,7.42181,0.999512,0,0.0510254,0.0510254
755,1.42494e-41,0.0940929,5000,0.999573,7.4303,0.999512,6.10352e-05,0.050354,0.050354
756,1.42538e-41,0.0940842,5000,0.999451,7.43665,0.999451,0,0.0500488,0.0500488
757,1.42509e-41,0.0940983,5000,0.999329,7.44135,0.999329,0,0.0510254,0.0510254
758,1.42517e-41,0.0940891,5000,0.999573,7.46014,0.999512,6.10352e-05,0.0507812,0.0507812
759,1.42488e-41,0.0940925,5000,0.999451,7.466,0.999512,0,0.0497437,0.0497437
760,1.42496e-41,0.0940938,5000,0.99939,7.47327,0.999451,0,0.0513306,0.0513306
761,1.42555e-41,0.0940769,5000,0.999695,7.47015,0.999695,0,0.0513306,0.0513306
762,1.42511e-41,0.0940923,5000,0.999512,7.46881,0.99939,0.00012207,0.0513306,0.0513306
763,1.42498e-41,0.0940947,5000,0.999329,7.4646,0.999329,0,0.0482788,0.0482788
764,1.42537e-41,0.0940814,5000,0.999695,7.47357,0.999695,0,0.0511475,0.0511475
765,1.42471e-41,0.0941047,5000,0.99939,7.48346,0.999329,6.10352e-05,0.0493774,0.0493774
766,1.42498e-41,0.0940825,5000,0.999634,7.49066,0.999695,0,0.0482788,0.0482788
767,1.42478e-41,0.094097,5000,0.99939,7.49792,0.999451,0,0.0512085,0.0512085
768,1.42462e-41,0.0941086,5000,0.999207,7.50421,0.999207,6.10352e-05,0.0513916,0.0513916
769,1.42537e-41,0.0940811,5000,0.999573,7.505,0.999512,6.10352e-05,0.0482178,0.0482178
770,1.42525e-41,0.0940827,5000,0.999573,7.5033,0.999634,0,0.0488892,0.0488892
771,1.42493e-41,0.0940914,5000,0.99939,7.49573,0.99939,0,0.0480957,0.0480957
772,1.42548e-41,0.0940726,5000,0.999756,7.49493,0.999756,0,0.0474243,0.0474243
773,1.42536e-41,0.0940769,5000,0.999634,7.49786,0.999634,0,0.050415,0.050415
774,1.42502e-41,0.0940878,5000,0.999573,7.49762,0.999573,6.10352e-05,0.0470581,0.0470581
775,1.42494e-41,0.0940839,5000,0.999634,7.49377,0.999573,6.10352e-05,0.0485229,0.0485229
776,1.42515e-41,0.094082,5000,0.999512,7.49463,0.999512,0,0.048584,0.048584
777,1.42475e-41,0.0941054,5000,0.999329,7.49921,0.999329,0,0.0496826,0.0496826
778,1.42529e-41,0.094078,5000,0.999634,7.50116,0.999634,0,0.0479736,0.0479736
779,1.42453e-41,0.0941068,5000,0.999146,7.49628,0.999268,0,0.0498047,0.0498047
780,1.4252e-41,0.0940828,5000,0.999695,7.50189,0.999695,0,0.0540161,0.0540161
781,1.42535e-41,0.094085,5000,0.999756,7.5069,0.999573,0.000183105,0.0485229,0.0485229
782,1.42552e-41,0.0940723,5000,0.999817,7.51764,0.999817,0,0.0506592,0.0506592
783,1.42496e-41,0.0940937,5000,0.999512,7.53241,0.999512,0,0.0489502,0.0489502
784,1.42496e-41,0.0940976,5000,0.999451,7.53241,0.999451,0,0.0494995,0.0494995
785,1.42518e-41,0.0940854,5000,0.999695,7.53241,0.999695,6.10352e-05,0.052002,0.052002
786,1.42549e-41,0.0940754,5000,0.999695,7.53833,0.999756,0,0.0509644,0.0509644
787,1.42441e-41,0.094108,5000,0.999207,7.54309,0.999146,6.10352e-05,0.0502319,0.0502319
788,1.42492e-41,0.0940971,5000,0.99939,7.54547,0.999268,0.00012207,0.0509644,0.0509644
789,1.42478e-41,0.0940951,5000,0.999451,7.54431,0.999451,0,0.0483398,0.0483398
790,1.42509e-41,0.0940879,5000,0.999573,7.54022,0.999573,0,0.0521851,0.0521851
791,1.42543e-41,0.0940805,5000,0.999756,7.53906,0.999695,6.10352e-05,0.0513306,0.0513306
792,1.42482e-41,0.094095,5000,0.999573,7.53339,0.999512,0.00012207,0.0463867,0.0463867
793,1.42512e-41,0.0940891,5000,0.999512,7.52606,0.999451,6.10352e-05,0.0482788,0.0482788
794,1.42493e-41,0.094091,5000,0.999512,7.51605,0.999451,6.10352e-05,0.0514526,0.0514526
795,1.42465e-41,0.0940986,5000,0.999329,7.52148,0.999329,0,0.048584,0.048584
796,1.42526e-41,0.0940816,5000,0.999695,7.53229,0.999695,6.10352e-05,0.0508423,0.0508423
797,1.42503e-41,0.0940891,5000,0.999451,7.52594,0.999451,0,0.050415,0.050415
798,1.42529e-41,0.0940799,5000,0.999573,7.51196,0.999695,0,0.0477905,0.0477905
799,1.42538e-41,0.0940793,5000,0.999573,7.5202,0.999573,0,0.0481567,0.0481567
800,1.4251e-41,0.0940833,5000,0.999634,7.52759,0.999695,0,0.0532227,0.0532227
801,1.4253e-41,0.0940799,5000,0.999573,7.53528,0.999634,0,0.0493164,0.0493164
802,1.42513e-41,0.0940923,5000,0.999512,7.53241,0.99939,0.00012207,0.0510864,0.0510864
803,1.42539e-41,0.0940739,5000,0.999695,7.5307,0.999695,0,0.0496826,0.0496826
804,1.42549e-41,0.0940806,5000,0.999512,7.52563,0.999512,0,0.0480347,0.0480347
805,1.4245e-41,0.094106,5000,0.999268,7.51434,0.999268,0,0.0512085,0.0512085
806,1.42513e-41,0.094085,5000,0.999634,7.51599,0.999573,6.10352e-05,0.0476685,0.0476685
807,1.42466e-41,0.0941005,5000,0.999268,7.51709,0.999268,0,0.0502319,0.0502319
808,1.42451e-41,0.0941108,5000,0.999146,7.51788,0.999146,0,0.0515137,0.0515137
809,1.4246e-41,0.0940935,5000,0.999512,7.51019,0.999573,0,0.0505981,0.0505981
810,1.4246e-41,0.0940994,5000,0.99939,7.51306,0.99939,0,0.050293,0.050293
811,1.42541e-41,0.0940794,5000,0.999634,7.5119,0.999695,0,0.0461426,0.0461426
812,1.42495e-41,0.0940917,5000,0.999512,7.50397,0.999512,0,0.0526123,0.0526123
813,1.42498e-41,0.094089,5000,0.999573,7.49744,0.999573,0,0.0478516,0.0478516
814,1.42476e-41,0.0940917,5000,0.999512,7.49823,0.999512,0,0.0474854,0.0474854
815,1.42513e-41,0.0940876,5000,0.999512,7.50574,0.999573,0,0.0482788,0.0482788
816,1.42526e-41,0.0940794,5000,0.999756,7.50488,0.999756,0,0.0491943,0.0491943
817,1.42484e-41,0.0940998,5000,0.999451,7.49738,0.99939,6.10352e-05,0.0510254,0.0510254
818,1.42488e-41,0.0940907,5000,0.999512,7.50989,0.999512,6.10352e-05,0.052002,0.052002
819,1.42469e-41,0.0940962,5000,0.99939,7.51172,0.999451,0,0.0508423,0.0508423
820,1.42524e-41,0.0940791,5000,0.999756,7.51129,0.999695,6.10352e-05,0.0484619,0.0484619
821,1.4248e-41,0.0941048,5000,0.99939,7.50079,0.999207,0.000183105,0.0505981,0.0505981
822,1.42511e-41,0.0940842,5000,0.999512,7.50885,0.999573,0,0.0476685,0.0476685
823,1.42536e-41,0.0940784,5000,0.999695,7.52435,0.999634,6.10352e-05,0.0499268,0.0499268
824,1.42458e-41,0.0941085,5000,0.999329,7.52289,0.999329,0,0.0471802,0.0471802
825,1.42514e-41,0.0940874,5000,0.999451,7.52429,0.999512,0,0.0515747,0.0515747
826,1.42472e-41,0.094103,5000,0.99939,7.52032,0.99939,0,0.0507202,0.0507202
827,1.42438e-41,0.0941071,5000,0.999329,7.50751,0.999329,6.10352e-05,0.0512085,0.0512085
828,1.42489e-41,0.0940974,5000,0.99939,7.5061,0.99939,6.10352e-05,0.0494995,0.0494995
829,1.42482e-41,0.0940889,5000,0.999634,7.51184,0.999512,0.00012207,0.0500488,0.0500488
830,1.42551e-41,0.0940741,5000,0.999756,7.50433,0.999695,6.10352e-05,0.050354,0.050354
831,1.42507e-41,0.0940826,5000,0.999634,7.51135,0.999634,0,0.0479736,0.0479736
832,1.42531e-41,0.0940853,5000,0.999573,7.50708,0.999573,0,0.048645,0.048645
833,1.42433e-41,0.0941159,5000,0.999146,7.505,0.999146,0,0.0498047,0.0498047
834,1.42493e-41,0.094096,5000,0.999512,7.50659,0.999451,6.10352e-05,0.0509033,0.0509033
